scheme_code,scheme_name,date,nav
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-05-09,59.6677
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-05-12,60.9974
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-05-13,61.8054
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-05-14,61.8037
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-05-15,61.9257
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-05-16,62.6664
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-05-19,63.1736
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-05-20,63.282
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-05-21,63.0848
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-05-22,63.2841
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-05-23,64.0682
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-05-26,64.0022
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-05-27,63.6513
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-05-28,63.7519
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-05-29,63.0031
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-05-30,62.9579
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-06-02,64.1035
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-06-03,64.6445
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-06-04,64.5268
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-06-05,65.2897
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-06-06,66.2512
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-06-09,66.8649
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-06-10,66.886
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-06-11,66.649
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-06-12,66.882
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-06-13,65.9537
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-06-16,65.8862
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-06-17,66.7263
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-06-18,66.0889
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-06-19,65.9415
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-06-20,65.6857
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-06-23,65.5273
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-06-24,66.2764
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-06-25,66.1807
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-06-26,65.5256
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-06-27,65.6605
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-06-30,66.5482
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-07-01,66.7529
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-07-02,67.5397
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-07-03,67.4854
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-07-04,67.8698
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-07-07,68.1827
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-07-08,66.7676
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-07-09,66.451
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-07-10,66.2972
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-07-11,65.3708
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-07-14,65.3384
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-07-15,65.9622
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-07-16,66.8073
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-07-17,66.9711
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-07-18,67.1751
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-07-21,67.3626
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-07-22,68.0926
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-07-23,68.3453
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-07-24,68.6514
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-07-25,68.3113
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-07-28,68.0122
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-07-30,68.3866
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-07-31,67.7749
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-08-01,66.7394
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-08-04,67.4437
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-08-05,67.9997
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-08-06,67.3549
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-08-07,67.1564
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-08-08,66.4672
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-08-11,66.9575
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-08-12,67.8255
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-08-13,67.9785
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-08-14,68.4362
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-08-18,69.148
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-08-19,69.3551
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-08-20,69.166
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-08-21,69.312
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-08-22,69.4968
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-08-25,69.4271
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-08-26,69.412
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-08-27,69.7001
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-08-28,69.8576
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-09-01,70.4982
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-09-02,70.9727
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-09-03,71.2502
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-09-04,71.0963
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-09-05,71.0316
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-09-08,71.8013
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-09-09,71.6171
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-09-10,71.1042
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-09-11,71.0352
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-09-12,71.2074
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-09-15,70.6477
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-09-16,69.6989
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-09-17,70.0691
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-09-18,71.2757
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-09-19,71.3237
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-09-22,71.5465
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-09-23,70.4228
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-09-24,70.2857
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-09-25,69.5006
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-09-26,69.9924
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-09-29,69.9051
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-09-30,69.9578
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-10-01,69.7903
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-10-07,68.9844
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-10-08,68.8985
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-10-09,69.91
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-10-10,69.0287
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-10-13,69.2379
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-10-14,69.0649
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-10-16,68.0882
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-10-17,68.3497
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-10-20,69.192
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-10-21,69.6011
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-10-22,70.2014
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-10-27,70.1565
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-10-28,70.47
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-10-29,71.0301
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-10-30,71.7116
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-10-31,73.0565
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-11-03,73.0794
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-11-05,73.1975
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-11-07,73.1837
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-11-10,73.2433
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-11-11,73.4034
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-11-12,73.579
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-11-13,73.3619
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-11-14,73.6421
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-11-17,73.9954
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-11-18,73.9543
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-11-19,73.572
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-11-20,73.7427
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-11-21,74.3979
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-11-24,74.8563
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-11-25,74.2742
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-11-26,74.3827
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-11-27,74.5431
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-11-28,75.355
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-12-01,75.0767
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-12-02,74.8039
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-12-03,74.9162
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-12-04,75.1479
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-12-05,74.9194
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-12-08,74.0477
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-12-09,73.204
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-12-10,73.3322
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-12-11,72.7858
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-12-12,72.1891
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-12-15,72.1427
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-12-16,70.8494
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-12-17,70.5251
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-12-18,71.6288
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-12-19,72.1869
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-12-22,73.0399
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-12-23,72.5437
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-12-24,71.7404
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-12-26,71.9709
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-12-29,72.3692
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-12-30,72.3824
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2014-12-31,72.681
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-01-01,72.693
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-01-02,73.6615
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-01-05,73.5143
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-01-06,71.34
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-01-07,71.1247
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-01-08,72.2659
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-01-09,72.6992
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-01-12,73.026
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-01-13,72.8196
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-01-14,72.6245
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-01-15,74.4945
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-01-16,74.6659
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-01-19,74.987
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-01-20,76.255
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-01-21,76.5543
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-01-22,76.8428
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-01-23,77.4999
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-01-27,78.1508
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-01-28,78.1793
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-01-29,78.5109
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-01-30,77.257
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-02-02,77.1455
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-02-03,76.7945
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-02-04,76.5241
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-02-05,76.4158
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-02-06,75.9776
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-02-09,74.8026
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-02-10,75.1442
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-02-11,75.6827
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-02-12,76.4105
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-02-13,77.2311
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-02-16,77.2662
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-02-18,77.7956
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-02-19,78.0367
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-02-20,77.495
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-02-23,76.8011
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-02-24,76.8609
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-02-25,76.902
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-02-26,76.1705
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-02-27,77.5717
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-03-02,78.5601
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-03-03,78.9791
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-03-04,78.3379
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-03-05,78.4693
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-03-09,76.8928
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-03-10,76.4907
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-03-11,76.3808
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-03-12,77.0523
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-03-13,75.9256
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-03-16,75.7918
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-03-17,76.5788
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-03-18,76.2495
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-03-19,75.808
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-03-20,75.2865
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-03-23,75.1125
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-03-24,75.0578
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-03-25,74.9639
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-03-26,73.3335
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-03-27,73.3372
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-03-30,74.6479
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-03-31,74.6409
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-04-01,75.4605
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-04-06,76.0986
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-04-07,76.1058
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-04-08,76.5707
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-04-09,77.1205
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-04-10,77.1395
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-04-13,77.6008
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-04-15,76.8729
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-04-16,76.4892
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-04-17,75.6368
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-04-20,74.2951
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-04-21,73.6881
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-04-22,74.1314
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-04-23,73.8617
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-04-24,73.076
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-04-27,72.2957
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-04-28,72.9174
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-04-29,72.5192
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-04-30,72.0191
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-05-04,73.3082
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-05-05,73.2482
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-05-06,71.3079
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-05-07,70.9738
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-05-08,72.1542
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-05-11,73.2766
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-05-12,71.5898
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-05-13,72.5101
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-05-14,72.4197
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-05-15,72.7407
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-05-18,73.682
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-05-19,73.6117
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-05-20,74.0963
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-05-21,74.0741
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-05-22,74.3957
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-05-25,73.6429
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-05-26,73.3803
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-05-27,73.3453
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-05-28,73.2342
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-05-29,74.1958
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-06-01,74.2112
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-06-02,72.5338
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-06-03,71.7532
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-06-04,71.7844
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-06-05,71.6766
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-06-08,71.082
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-06-09,70.8962
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-06-10,71.7772
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-06-11,70.4053
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-06-12,70.5588
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-06-15,70.8995
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-06-16,71.194
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-06-17,71.5742
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-06-18,72.3071
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-06-19,72.7653
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-06-22,73.8866
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-06-23,74.136
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-06-24,73.9588
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-06-25,74.2834
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-06-26,74.1354
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-06-29,73.591
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-06-30,74.0256
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-07-01,74.7613
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-07-02,74.7271
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-07-03,75.0684
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-07-06,75.3927
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-07-07,75.2953
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-07-08,73.9894
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-07-09,73.7155
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-07-10,73.9986
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-07-13,74.863
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-07-14,74.8166
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-07-15,75.477
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-07-16,76.2228
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-07-17,76.2378
119063,HDFC Index Fund Nifty 50 Plan - Direct Growth,2015-07-20,76.2051
